ADDR_LN_1,CITY,LATTD,LNGTD
108 S AVENUE I,SHINER,29.42312,-97.17071
104 S AVENUE I,SHINER,29.423147,-97.170734
1163 COUNTY ROAD 343,SHINER,29.42316,-97.180724
1163 COUNTY ROAD 343,SHINER,29.42316,-97.180724
320 S AVENUE G,SHINER,29.423168,-97.167328
308 S AVENUE G,SHINER,29.423196,-97.167359
403 S AVENUE E,SHINER,29.423261,-97.163951
202 N AVENUE J,SHINER,29.423402,-97.172477
202 N AVENUE J,SHINER,29.423402,-97.172477
202 N AVENUE J,SHINER,29.423402,-97.172477
224 S AVENUE G,SHINER,29.423419,-97.167609
214 N AVENUE J,SHINER,29.42347,-97.172529
211 S AVENUE G,SHINER,29.423519,-97.167722
211 S AVENUE G,SHINER,29.423519,-97.167722
207 S AVENUE G,SHINER,29.423538,-97.167744
205 S AVENUE G,SHINER,29.423548,-97.167755
201 S AVENUE G,SHINER,29.423566,-97.167775
201 S AVENUE G,SHINER,29.423566,-97.167775
204 S AVENUE G,SHINER,29.423594,-97.167806
116 S AVENUE H,SHINER,29.42363,-97.169754
116 S AVENUE H,SHINER,29.42363,-97.169754
108 S AVENUE H,SHINER,29.423684,-97.169799
104 S AVENUE H,SHINER,29.423711,-97.169821
104 S AVENUE H,SHINER,29.423711,-97.169821
216 W LAVACA,SHINER,29.423868,-97.168394
109 S AVENUE G,SHINER,29.423962,-97.168218
124 N AVENUE I,SHINER,29.423971,-97.171476
2196 FM 533,SHINER,29.424011,-97.217312
130 N AVENUE I,SHINER,29.424031,-97.171541
130 N AVENUE I,SHINER,29.424031,-97.171541
303 S AVENUE E,SHINER,29.424033,-97.165078
288 COUNTY ROAD 313,SHINER,29.424085,-97.076082
306 S AVENUE F,SHINER,29.424127,-97.166822
306 S AVENUE F,SHINER,29.424127,-97.166822
306 S AVENUE F,SHINER,29.424127,-97.166822
221 S AVENUE F,SHINER,29.424173,-97.166874
215 S AVENUE F,SHINER,29.42418,-97.166882
210 S AVENUE F,SHINER,29.42418,-97.166882
215 S AVENUE F,SHINER,29.42418,-97.166882
213 S AVENUE F,SHINER,29.42418,-97.166882
248 COUNTY ROAD 313,SHINER,29.424238,-97.076431
208 S AVENUE F,SHINER,29.42429,-97.167004
330 COUNTY ROAD 313,SHINER,29.42432,-97.075738
209 S AVENUE F,SHINER,29.424361,-97.167084
216 S AVENUE E,SHINER,29.424535,-97.165642
209 S AVENUE E,SHINER,29.424555,-97.165617
209 S AVENUE E,SHINER,29.424555,-97.165617
509 COUNTY ROAD 358A,SHINER,29.424599,-97.140696
124 N AVENUE H,SHINER,29.42461,-97.170595
202 S AVENUE F,SHINER,29.424618,-97.16737
202 S AVENUE F,SHINER,29.424618,-97.16737
108 FM 531,SHINER,29.424841,-97.117617
108 FM 531,SHINER,29.424841,-97.117617
207 N AVENUE H,SHINER,29.424876,-97.170851
217 N AVENUE H,SHINER,29.424894,-97.170871
223 N AVENUE H,SHINER,29.424906,-97.170884
2132 FM 533,SHINER,29.424997,-97.216662
204 N AVENUE H,SHINER,29.425048,-97.171038
303 N AVENUE H,SHINER,29.425067,-97.171059
303 N AVENUE H,SHINER,29.425067,-97.171059
309 N AVENUE H,SHINER,29.425079,-97.171072
216 N AVENUE H,SHINER,29.425096,-97.17109
321 N AVENUE H,SHINER,29.425097,-97.171091
762 COUNTY ROAD 312A,SHINER,29.425142,-97.071036
303 N AVENUE I,SHINER,29.425174,-97.172794
313 N AVENUE I,SHINER,29.425212,-97.172834
121 N AVENUE G,SHINER,29.425235,-97.169646
121 N AVENUE G,SHINER,29.425235,-97.169646
520 W 4TH ST,SHINER,29.425264,-97.173365
115 S AVENUE F,SHINER,29.425317,-97.168173
115 S AVENUE F,SHINER,29.425317,-97.168173
206 S AVENUE E,SHINER,29.425334,-97.166566
112 S AVENUE F,SHINER,29.425337,-97.168195
112 S AVENUE F,SHINER,29.425337,-97.168195
109 S AVENUE F,SHINER,29.42536,-97.168219
106 S AVENUE F,SHINER,29.425382,-97.168243
204 N AVENUE G,SHINER,29.425474,-97.169913
222 N AVENUE G,SHINER,29.4256,-97.170057
222 N AVENUE G,SHINER,29.4256,-97.170057
222 N AVENUE G,SHINER,29.4256,-97.170057
117 W 1ST ST,SHINER,29.425612,-97.168074
103 S AVENUE E,SHINER,29.425721,-97.166961
109 S AVENUE E,SHINER,29.425721,-97.166961
109 S AVENUE E,SHINER,29.425721,-97.166961
109 S AVENUE E,SHINER,29.425721,-97.166961
110 W 1ST ST,SHINER,29.425834,-97.167818
110 W 1ST ST,SHINER,29.425834,-97.167818
415 N AVENUE I,SHINER,29.425835,-97.173535
322 N AVENUE H,SHINER,29.42586,-97.171973
419 N AVENUE I,SHINER,29.425881,-97.173588
810 COUNTY ROAD 312A,SHINER,29.42593,-97.071342
108 S AVENUE E,SHINER,29.425972,-97.167297
108 S AVENUE E,SHINER,29.425972,-97.167297
104 S AVENUE E,SHINER,29.425972,-97.167297
159 COUNTY ROAD 313,SHINER,29.426005,-97.076601
186 COUNTY ROAD 312B,SHINER,29.426133,-97.059777
303 N AVENUE G,SHINER,29.426168,-97.170703
204 N AVENUE F,SHINER,29.426172,-97.169112
310 N AVENUE G,SHINER,29.426219,-97.170762
212 N AVENUE F,SHINER,29.426231,-97.169177
215 N AVENUE F,SHINER,29.426251,-97.1692
404 N AVENUE H,SHINER,29.426268,-97.172456
321 N AVENUE G,SHINER,29.4263,-97.170856
2054 US HIGHWAY 90A E,SHINER,29.426333,-97.135768
2056 US HIGHWAY 90A E,SHINER,29.426341,-97.135722
422 N AVENUE H,SHINER,29.426348,-97.172559
114 N AVENUE E,SHINER,29.426492,-97.167886
103 N AVENUE E,SHINER,29.426492,-97.167886
840 COUNTY ROAD 312A,SHINER,29.426533,-97.07135
840 COUNTY ROAD 312A,SHINER,29.426533,-97.07135
2109 US HIGHWAY 90A E,SHINER,29.42655,-97.13451
2109 US HIGHWAY 90A E,SHINER,29.42655,-97.13451
713 N AVENUE K,SHINER,29.426592,-97.177348
713 N AVENUE K,SHINER,29.426592,-97.177348
111 S AVENUE D,SHINER,29.426709,-97.166436
119 S AVENUE D,SHINER,29.426709,-97.166436
2179 US HIGHWAY 90A E,SHINER,29.42681,-97.132876
304 N AVENUE F,SHINER,29.426873,-97.169913
401 N AVENUE G,SHINER,29.42689,-97.171534
415 N AVENUE G,SHINER,29.426983,-97.171642
415 N AVENUE G,SHINER,29.426983,-97.171642
220 E 1ST ST,SHINER,29.426997,-97.166468
220 E 1ST ST,SHINER,29.426997,-97.166468
322 N AVENUE F,SHINER,29.426999,-97.170061
2239 US HIGHWAY 90A E,SHINER,29.42703,-97.131498
119 COUNTY ROAD 313,SHINER,29.427096,-97.076727
221 N AVENUE E,SHINER,29.427194,-97.168691
222 N AVENUE E,SHINER,29.427194,-97.168691
804 N AVENUE K,SHINER,29.427221,-97.177973
1983 FM 533,SHINER,29.427291,-97.214836
1983 FM 533,SHINER,29.427291,-97.214836
2385 US HIGHWAY 90A E,SHINER,29.427343,-97.129568
239 COUNTY ROAD 357,SHINER,29.427366,-97.149337
2421 US HIGHWAY 90A E,SHINER,29.427421,-97.129086
406 N AVENUE F,SHINER,29.427585,-97.17075
410 N AVENUE F,SHINER,29.427613,-97.170782
413 N AVENUE F,SHINER,29.427633,-97.170805
121 N AVENUE C,SHINER,29.427703,-97.165999
122 N AVENUE C,SHINER,29.42771,-97.166007
322 E 1ST ST,SHINER,29.427711,-97.165653
116 S AVENUE D,SHINER,29.427722,-97.167676
102 S AVENUE D,SHINER,29.427722,-97.167676
507 N AVENUE G,SHINER,29.427743,-97.172523
507 N AVENUE G,SHINER,29.427743,-97.172523
123 S AVENUE C,SHINER,29.427905,-97.166256
306 N AVENUE E,SHINER,29.427922,-97.169527
306 N AVENUE E,SHINER,29.427922,-97.169527
215 N AVENUE D,SHINER,29.427929,-97.167858
221 N AVENUE D,SHINER,29.427929,-97.167858
209 N AVENUE D,SHINER,29.427929,-97.167858
609 W 9TH ST,SHINER,29.427992,-97.177671
621 W 9TH ST,SHINER,29.427992,-97.177671
621 W 9TH ST,SHINER,29.427992,-97.177671
914 COUNTY ROAD 312A,SHINER,29.427999,-97.07137
914 COUNTY ROAD 312A,SHINER,29.427999,-97.07137
222 N AVENUE D,SHINER,29.428032,-97.168022
291 COUNTY ROAD 357,SHINER,29.428215,-97.149613
207 N AVENUE C,SHINER,29.428317,-97.166701
212 N AVENUE C,SHINER,29.428353,-97.166742
77 COUNTY ROAD 342A,SHINER,29.428403,-97.20701
219 N AVENUE C,SHINER,29.428406,-97.166803
509 W 9TH ST,SHINER,29.42841,-97.177188
79 COUNTY ROAD 342A,SHINER,29.428416,-97.207045
506 N AVENUE F,SHINER,29.428419,-97.171721
2738 US HIGHWAY 90A E,SHINER,29.428442,-97.122837
2794 US HIGHWAY 90A E,SHINER,29.428523,-97.122309
218 W 6TH ST,SHINER,29.428585,-97.172713
210 W 6TH ST,SHINER,29.428585,-97.172713
210 W 6TH ST,SHINER,29.428585,-97.172713
220 W 6TH ST,SHINER,29.428585,-97.172713
220 W 6TH ST,SHINER,29.428585,-97.172713
104 N AVENUE B,SHINER,29.428598,-97.165456
106 N AVENUE B,SHINER,29.428598,-97.165456
110 N AVENUE B,SHINER,29.428598,-97.165456
120 S AVENUE B,SHINER,29.428598,-97.165456
111 N AVENUE B,SHINER,29.428619,-97.165431
103 N AVENUE B,SHINER,29.428619,-97.165431
111 N AVENUE B,SHINER,29.428619,-97.165431
203 S AVENUE C,SHINER,29.42864,-97.167046
318 COUNTY ROAD 357,SHINER,29.428656,-97.149754
1521 FM 533,SHINER,29.428722,-97.209241
325 COUNTY ROAD 357,SHINER,29.428752,-97.149785
5789 US HIGHWAY 90A E,SHINER,29.428891,-97.07367
5729 US HIGHWAY 90A E,SHINER,29.428919,-97.074305
305 N AVENUE C,SHINER,29.429021,-97.167493
5601 US HIGHWAY 90A E,SHINER,29.429032,-97.076912
5601 US HIGHWAY 90A E,SHINER,29.429032,-97.076912
310 N AVENUE C,SHINER,29.429055,-97.167533
5513 US HIGHWAY 90A E,SHINER,29.429128,-97.078834
352 COUNTY ROAD 357,SHINER,29.429136,-97.149908
304 N AVENUE D,SHINER,29.429217,-97.169358
304 N AVENUE D,SHINER,29.429217,-97.169358
323 N AVENUE D,SHINER,29.429257,-97.169355
315 N AVENUE D,SHINER,29.429257,-97.169355
5071 US HIGHWAY 90A E,SHINER,29.429313,-97.083033
211 N AVENUE B,SHINER,29.429328,-97.166241
207 N AVENUE B,SHINER,29.429328,-97.166241
920 N AVENUE I,SHINER,29.429442,-97.177657
1216 N AVENUE J TRLR 8,SHINER,29.429449,-97.178929
1216 N AVENUE J TRLR 1,SHINER,29.429449,-97.178929
1216 N AVENUE J,SHINER,29.429449,-97.178929
1222 N AVENUE J,SHINER,29.429477,-97.178961
809 N AVENUE G,SHINER,29.429491,-97.174534
1314 N AVENUE J,SHINER,29.429516,-97.179006
822 N AVENUE G,SHINER,29.429582,-97.174637
9033 FM 1891,SHINER,29.429587,-97.059543
4745 US HIGHWAY 90A E,SHINER,29.429608,-97.090519
381 COUNTY ROAD 357,SHINER,29.429612,-97.15006
4339 US HIGHWAY 90A E,SHINER,29.429682,-97.092325
403 N AVENUE C,SHINER,29.429688,-97.168276
403 N AVENUE C,SHINER,29.429688,-97.168276
406 N AVENUE C,SHINER,29.429709,-97.1683
410 N AVENUE C,SHINER,29.429737,-97.168332
723 N AVENUE F,SHINER,29.429753,-97.17325
215 W 8TH ST,SHINER,29.429762,-97.17406
209 W 8TH ST,SHINER,29.429762,-97.17406
215 W 8TH ST,SHINER,29.429762,-97.17406
410 N AVENUE D,SHINER,29.429779,-97.170017
404 N AVENUE D,SHINER,29.429779,-97.170017
404 N AVENUE D,SHINER,29.429779,-97.170017
410 N AVENUE D,SHINER,29.429779,-97.170017
423 N AVENUE D,SHINER,29.42982,-97.170015
403 N AVENUE D,SHINER,29.42982,-97.170015
405 N AVENUE D,SHINER,29.42982,-97.170015
422 N AVENUE C,SHINER,29.429821,-97.168429
408 COUNTY ROAD 357,SHINER,29.429908,-97.150151
219 W 9TH ST,SHINER,29.429983,-97.175449
221 E 9TH ST,SHINER,29.429983,-97.175449
4198 US HIGHWAY 90A E,SHINER,29.430005,-97.099615
310 N AVENUE B,SHINER,29.430009,-97.167062
301 N AVENUE B,SHINER,29.43003,-97.167037
906 N AVENUE G,SHINER,29.430173,-97.175305
1103 N AVENUE I,SHINER,29.430191,-97.178499
3590 US HIGHWAY 90A E,SHINER,29.43022,-97.110399
3569 US HIGHWAY 90A E,SHINER,29.430237,-97.11008
3617 US HIGHWAY 90A E,SHINER,29.43025,-97.109854
59 COUNTY ROAD 359A,SHINER,29.430251,-97.141436
918 N AVENUE G,SHINER,29.430257,-97.1754
3681 US HIGHWAY 90A E,SHINER,29.430266,-97.109544
425 COUNTY ROAD 357,SHINER,29.430282,-97.150266
810 N AVENUE H,SHINER,29.430335,-97.17712
815 N AVENUE F,SHINER,29.430345,-97.173919
815 N AVENUE F,SHINER,29.430345,-97.173919
803 N AVENUE H,SHINER,29.430356,-97.177095
805 N AVENUE H,SHINER,29.430356,-97.177095
803 N AVENUE H,SHINER,29.430356,-97.177095
164 COUNTY ROAD 362,SHINER,29.430416,-97.119926
208 E 9TH ST,SHINER,29.430443,-97.174879
823 N AVENUE F,SHINER,29.430463,-97.174054
460 COUNTY ROAD 357,SHINER,29.430601,-97.150371
460 COUNTY ROAD 357,SHINER,29.430601,-97.150371
316 W 10TH ST,SHINER,29.430721,-97.176177
1305 N AVENUE J,SHINER,29.430735,-97.18059
1313 N AVENUE J,SHINER,29.430735,-97.18059
1134 FM 533,SHINER,29.430785,-97.203558
901 N AVENUE H,SHINER,29.430805,-97.177669
1003 N AVENUE G,SHINER,29.430853,-97.17607
1003 N AVENUE G,SHINER,29.430853,-97.17607
422 W 12TH ST,SHINER,29.430926,-97.179137
1015 N AVENUE G,SHINER,29.430936,-97.176164
1022 N AVENUE G,SHINER,29.430984,-97.176219
515 W 13TH ST,SHINER,29.431007,-97.180685
514 W 13TH ST,SHINER,29.431019,-97.180671
512 W 13TH ST,SHINER,29.431038,-97.180648
1206 N AVENUE I,SHINER,29.431056,-97.179458
1206 N AVENUE I,SHINER,29.431056,-97.179458
205 COUNTY ROAD 359A,SHINER,29.431059,-97.138109
1209 N AVENUE I,SHINER,29.431063,-97.179466
121 W 9TH ST,SHINER,29.431065,-97.174216
121 W 9TH ST,SHINER,29.431065,-97.174216
1215 N AVENUE I,SHINER,29.431092,-97.179498
1007 N AVENUE H,SHINER,29.43111,-97.177967
1218 N AVENUE I,SHINER,29.431127,-97.179537
1220 N AVENUE I,SHINER,29.431134,-97.179545
1220 N AVENUE I,SHINER,29.431134,-97.179545
822 N AVENUE E,SHINER,29.431196,-97.173264
921 N AVENUE F,SHINER,29.431238,-97.174932
1008 N AVENUE H,SHINER,29.431254,-97.17818
1021 N AVENUE H,SHINER,29.431316,-97.178203
1021 N AVENUE H,SHINER,29.431316,-97.178203
211 W 10TH ST,SHINER,29.431458,-97.175352
269 COUNTY ROAD 359A,SHINER,29.431566,-97.136002
209 E 8TH ST,SHINER,29.431637,-97.171938
1110 N AVENUE G,SHINER,29.431642,-97.176971
213 E 8TH ST,SHINER,29.431665,-97.171907
1317 E 4TH ST,SHINER,29.431689,-97.163166
1319 E 4TH ST,SHINER,29.431726,-97.162887
1314 E 4TH ST,SHINER,29.431726,-97.163482
1314 E 4TH ST,SHINER,29.431726,-97.163482
1320 E 4TH ST,SHINER,29.431744,-97.162747
516 W 14TH ST,SHINER,29.431762,-97.18139
1321 E 4TH ST,SHINER,29.431763,-97.162607
1321 E 4TH ST,SHINER,29.431763,-97.162607
1323 E 4TH ST,SHINER,29.431782,-97.162467
1219 MERRIM ST,SHINER,29.431821,-97.162307
515 W 14TH ST,SHINER,29.431902,-97.181253
404 MERSEBERGER,SHINER,29.431904,-97.162238
702 N AVENUE A,SHINER,29.431915,-97.171598
414 7 1/2 TH ST,SHINER,29.431915,-97.171598
922 N AVENUE E,SHINER,29.431925,-97.174086
510 W 14TH ST,SHINER,29.431965,-97.181191
1204 N AVENUE H,SHINER,29.431978,-97.179005
1208 N AVENUE H,SHINER,29.432009,-97.17904
511 W 14TH ST,SHINER,29.432013,-97.181131
415 W 13TH ST,SHINER,29.432069,-97.179462
1321 N AVENUE I,SHINER,29.432116,-97.180644
409 W 13TH ST,SHINER,29.432135,-97.179387
401 W 13TH ST,SHINER,29.432222,-97.17929
401 W 13TH ST,SHINER,29.432222,-97.17929
1210 N AVENUE G,SHINER,29.432327,-97.177742
1222 N AVENUE H,SHINER,29.432332,-97.179404
1222 N AVENUE H,SHINER,29.432332,-97.179404
1222 N AVENUE G,SHINER,29.432411,-97.177835
707 N AVENUE B,SHINER,29.432484,-97.169883
1606 N AVENUE J,SHINER,29.432498,-97.183219
1606 N AVENUE J,SHINER,29.432498,-97.183219
1603 N AVENUE J,SHINER,29.432527,-97.18321
721 N AVENUE B,SHINER,29.432608,-97.170023
721 N AVENUE B,SHINER,29.432608,-97.170023
714 N AVENUE B,SHINER,29.432626,-97.170043
722 N AVENUE B,SHINER,29.432659,-97.170081
321 W 13TH ST,SHINER,29.43266,-97.178782
321 W 13TH ST,SHINER,29.43266,-97.178782
324 W 13TH ST,SHINER,29.432667,-97.178774
324 W 13TH ST,SHINER,29.432667,-97.178774
1019 N AVENUE E,SHINER,29.432674,-97.174894
1316 N AVENUE H,SHINER,29.432675,-97.179783
921 N AVENUE D,SHINER,29.432686,-97.173308
921 N AVENUE D,SHINER,29.432686,-97.173308
1315 N AVENUE H,SHINER,29.432696,-97.179758
1321 N AVENUE H,SHINER,29.432696,-97.179758
8866 FM 1891,SHINER,29.43273,-97.058656
1220 E HILLTOP RD,SHINER,29.432781,-97.16483
316 E WOLTERS 2ND ST,SHINER,29.432781,-97.16483
1220 E HILLTOP RD,SHINER,29.432781,-97.16483
316 E WOLTERS 2ND ST,SHINER,29.432781,-97.16483
628 COUNTY ROAD 357,SHINER,29.432818,-97.151109
1324 E HILLTOP RD,SHINER,29.43285,-97.163399
1320 E HILLTOP RD,SHINER,29.43285,-97.163399
1324 E HILLTOP RD,SHINER,29.43285,-97.163399
409 W 14TH ST,SHINER,29.432883,-97.18012
403 W 14TH ST,SHINER,29.432921,-97.180072
1408 E HILLTOP RD,SHINER,29.43293,-97.162241
1495 COUNTY ROAD 355,SHINER,29.432937,-97.161699
1577 COUNTY ROAD 355,SHINER,29.432966,-97.160786
1597 COUNTY ROAD 355,SHINER,29.432973,-97.160565
801 N AVENUE B,SHINER,29.432981,-97.170446
1413 N AVENUE H,SHINER,29.433009,-97.180123
1679 COUNTY ROAD 355,SHINER,29.433059,-97.159349
1692 COUNTY ROAD 355,SHINER,29.43307,-97.159153
1692 COUNTY ROAD 355,SHINER,29.43307,-97.159153
1318 N AVENUE G,SHINER,29.433075,-97.178586
1714 COUNTY ROAD 355,SHINER,29.433087,-97.158816
1733 COUNTY ROAD 355,SHINER,29.433099,-97.158526
219 E 10TH ST,SHINER,29.433099,-97.173504
108 COUNTY ROAD 355A,SHINER,29.433101,-97.160576
818 N AVENUE B,SHINER,29.433104,-97.17058
1847 COUNTY ROAD 355,SHINER,29.433151,-97.156743
1021 N AVENUE D,SHINER,29.433294,-97.174009
1105 N AVENUE E,SHINER,29.433339,-97.175663
121 E 11TH ST,SHINER,29.433407,-97.17476
219 W 13TH ST,SHINER,29.433411,-97.177902
321 W 14TH ST,SHINER,29.433483,-97.179419
205 W 13TH ST,SHINER,29.43355,-97.177738
205 W 13TH ST,SHINER,29.43355,-97.177738
311 W 14TH ST,SHINER,29.433552,-97.17934
305 E 10TH ST,SHINER,29.433645,-97.172908
1715 N AVENUE J,SHINER,29.433648,-97.185516
1705 N AVENUE J,SHINER,29.433648,-97.185516
1711 N AVENUE J,SHINER,29.433648,-97.185516
1711 N AVENUE J,SHINER,29.433648,-97.185516
320 E 10TH ST,SHINER,29.433708,-97.17284
906 N AVENUE B,SHINER,29.433711,-97.171273
205 E 11TH ST,SHINER,29.433715,-97.17439
205 E 11TH ST,SHINER,29.433715,-97.17439
907 N AVENUE B,SHINER,29.433718,-97.171281
810 N AVENUE A,SHINER,29.433744,-97.169708
810 N AVENUE A,SHINER,29.433744,-97.169708
810 N AVENUE A,SHINER,29.433744,-97.169708
810 N AVENUE A,SHINER,29.433744,-97.169708
810 N AVENUE A,SHINER,29.433744,-97.169708
604 N PANNEWITZ ST,SHINER,29.433757,-97.164193
213 E 11TH ST,SHINER,29.43377,-97.174324
213 E 11TH ST,SHINER,29.43377,-97.174324
695 COUNTY ROAD 362,SHINER,29.433792,-97.116519
921 N AVENUE B,SHINER,29.433819,-97.171398
221 E 11TH ST,SHINER,29.433826,-97.174258
401 E 9TH ST,SHINER,29.433908,-97.170912
213 W 14TH ST,SHINER,29.434068,-97.178762
1816 COUNTY ROAD 344,SHINER,29.434343,-97.186944
661 COUNTY ROAD 358,SHINER,29.434429,-97.143882
313 E 11TH ST,SHINER,29.434555,-97.173386
1015 N AVENUE B,SHINER,29.434611,-97.172249
1016 N AVENUE B,SHINER,29.434624,-97.172265
866 COUNTY ROAD 357,SHINER,29.434635,-97.151708
321 E 11TH ST,SHINER,29.434673,-97.173248
1023 N AVENUE B,SHINER,29.434721,-97.172374
1306 N AVENUE E,SHINER,29.434724,-97.177296
416 E 10TH ST,SHINER,29.434726,-97.171625
1321 N AVENUE E,SHINER,29.434745,-97.177271
121 W 14TH ST,SHINER,29.434779,-97.177966
116 W 14TH ST,SHINER,29.434847,-97.177889
916 N AVENUE A,SHINER,29.434889,-97.171033
222 W 15TH ST,SHINER,29.434895,-97.179441
1420 N AVENUE F,SHINER,29.434923,-97.179042
203 W 15TH ST,SHINER,29.435034,-97.17929
497 COUNTY ROAD 312,SHINER,29.435106,-97.094145
229 PRIVATE ROAD 1077,SHINER,29.435106,-97.094145
1239 COUNTY ROAD 312,SHINER,29.435106,-97.094145
1241 COUNTY ROAD 179,SHINER,29.435106,-97.094145
497 COUNTY ROAD 312,SHINER,29.435106,-97.094145
277 PRIVATE ROAD 1077,SHINER,29.435106,-97.094145
769 COUNTY ROAD 312,SHINER,29.435106,-97.094145
2298 COUNTY ROAD 177,SHINER,29.435106,-97.094145
56 PRIVATE ROAD 1077,SHINER,29.435106,-97.094145
280 PRIVATE ROAD 1077,SHINER,29.435106,-97.094145
2534 COUNTY ROAD 177,SHINER,29.435106,-97.094145
280 PRIVATE ROAD 1077,SHINER,29.435106,-97.094145
304 E 12TH ST,SHINER,29.435131,-97.174374
305 E 12TH ST,SHINER,29.435138,-97.174365
632 FM 533,SHINER,29.435168,-97.198761
122 E 14TH ST,SHINER,29.435179,-97.177518
714 N AVENUE C,SHINER,29.435268,-97.174648
714 N AVENUE C,SHINER,29.435268,-97.174648
715 N AVENUE C,SHINER,29.435269,-97.174648
724 N AVENUE C,SHINER,29.43528,-97.174662
402 N PANNEWITZ ST,SHINER,29.4353,-97.164674
8845 FM 1891,SHINER,29.435315,-97.057905
321 E 12TH ST,SHINER,29.435337,-97.174137
1795 COUNTY ROAD 361,SHINER,29.435344,-97.100638
817 N AVENUE C,SHINER,29.435371,-97.174768
822 N AVENUE C,SHINER,29.435377,-97.174775
420 E 11TH ST,SHINER,29.435421,-97.17245
1407 N AVENUE E,SHINER,29.435428,-97.178051
105 W 15TH ST,SHINER,29.435546,-97.178716
1011 N AVENUE A,SHINER,29.435549,-97.17178
1019 N AVENUE C,SHINER,29.435577,-97.175008
1122 N AVENUE C,SHINER,29.435678,-97.175128
310 E 13TH ST,SHINER,29.435898,-97.175104
334 COUNTY ROAD 373,SHINER,29.435958,-97.071485
1510 N AVENUE E,SHINER,29.43604,-97.178803
1514 N AVENUE E,SHINER,29.43604,-97.178803
1510 N AVENUE E,SHINER,29.43604,-97.178803
1103 N AVENUE A,SHINER,29.436049,-97.172351
414 E 12TH ST,SHINER,29.436423,-97.172888
414 E 12TH ST,SHINER,29.436423,-97.172888
1203 VILLAGE LN,SHINER,29.436448,-97.171826
403 E 13TH ST,SHINER,29.436511,-97.174399
403 E 13TH ST,SHINER,29.436511,-97.174399
1421 N AVENUE D,SHINER,29.43659,-97.177727
415 E 13TH ST,SHINER,29.436595,-97.174303
1201 VILLAGE LN,SHINER,29.436609,-97.172279
421 E 13TH ST,SHINER,29.436637,-97.174255
2172 COUNTY ROAD 344,SHINER,29.436712,-97.191572
1508 N AVENUE D,SHINER,29.436724,-97.177872
1508 N AVENUE D,SHINER,29.436724,-97.177872
1508 N AVENUE D,SHINER,29.436724,-97.177872
1200 VILLAGE LN,SHINER,29.436783,-97.172474
1200 VILLAGE LN,SHINER,29.436783,-97.172474
1300 LUTHER LN,SHINER,29.436783,-97.172474
1301 LUTHER LN,SHINER,29.436791,-97.172483
1302 LUTHER LN,SHINER,29.4368,-97.172494
1303 LUTHER LN,SHINER,29.436808,-97.172504
1304 LUTHER LN,SHINER,29.436817,-97.172513
1305 LUTHER LN,SHINER,29.436825,-97.172523
1307 LUTHER LN,SHINER,29.436843,-97.172544
1308 LUTHER LN,SHINER,29.436852,-97.172554
1310 LUTHER LN,SHINER,29.436868,-97.17257
504 FM 533,SHINER,29.436872,-97.19695
1313 N AVENUE B,SHINER,29.436885,-97.174874
1324 N AVENUE B,SHINER,29.436929,-97.174924
1503 N AVENUE D,SHINER,29.437044,-97.17822
1604 N AVENUE E,SHINER,29.437109,-97.180053
1522 N AVENUE D,SHINER,29.437151,-97.178336
203 BOEHM DR,SHINER,29.437185,-97.178746
1316 N AVENUE A,SHINER,29.437235,-97.173678
1316 N AVENUE A,SHINER,29.437235,-97.173678
216 BOEHM DR,SHINER,29.437252,-97.178654
1322 N AVENUE A,SHINER,29.437277,-97.173732
1422 N AVENUE B,SHINER,29.437674,-97.175251
942 COUNTY ROAD 357,SHINER,29.43773,-97.152754
1430 N AVENUE B,SHINER,29.437769,-97.175282
409 E 16TH ST,SHINER,29.437925,-97.176871
1421 N AVENUE A,SHINER,29.437995,-97.174569
421 E 16TH ST,SHINER,29.438003,-97.176722
1098 STATE HIGHWAY 95 N,SHINER,29.438269,-97.164847
424 FM 533,SHINER,29.438556,-97.196049
502 E 16TH ST,SHINER,29.438571,-97.175439
502 E 16TH ST,SHINER,29.438571,-97.175439
1509 N AVENUE B,SHINER,29.43868,-97.175576
1520 N AVENUE B,SHINER,29.438845,-97.175629
1520 N AVENUE B,SHINER,29.438845,-97.175629
1523 N AVENUE B,SHINER,29.438889,-97.175644
1520 COUNTY ROAD 361,SHINER,29.439061,-97.101379
25 COUNTY ROAD 356A,SHINER,29.439296,-97.153274
PO BOX 1435,SHINER,29.439299,-97.175795
PO BOX 1467,SHINER,29.439299,-97.175795
PO BOX 1101,SHINER,29.439299,-97.175795
PO BOX 554,SHINER,29.439299,-97.175795
PO BOX 1659,SHINER,29.439299,-97.175795
PO BOX 1026,SHINER,29.439299,-97.175795
PO BOX 535,SHINER,29.439299,-97.175795
PO BOX 1669,SHINER,29.439299,-97.175795
